id	title	words	chars	text
10370269	Ardipithecus	906	5970	ardipithecu ardipithecu ardipithecu ardipithecu ardipithecu fossil hominin still matter debat wa relat thi genu human ancestor whether hominin two speci describ literatur ramidu live 4 4 million year ago dure earli pliocen kadabba date approxim 5 6 million year ago late miocen ardipithecu ramidu map show discoveri locat ramidu wa name septemb 1994 first fossil found wa date 4 4 million year ago basi stratigraph posit two volcan strata basal gaala tuff complex gatc daam aatu basalt tuff dabt name
547965576	Assembly line	1919	11999	assembl line assembl line assembl line assembl line modern automobil assembl line assembl line manufactur process time call progress assembl part usual interchang part ad product sequenti manner creat finish product much faster handcraft type method divi labour wa initi discuss adam smith regard manufactur pin hi book wealth nation publish 1776 assembl line wa first mechan u eli whitney 1797 also patent type cotton gin whitney began use assembl line manufactur musket interchang part wa contract 
141948	Adelaide	6697	42780	adelaid adelaid adelaid adelaid adelaid capit citi south australia fifth largest citi australia accord 2011 censu adelaid ha popul 1 23 million demonym adelaidean use refer citi resid adelaid north fleurieu peninsula adelaid plain gulf st vincent low lie mount lofti rang surround citi adelaid stretch 20 nbsp km 12 nbsp mi coast foothil 90 nbsp km 56 nbsp mi gawler northern extent sellick beach south name honour adelaid sax meiningen queen consort king william iv citi wa found 1836 plan capit fre
1765847	Alan Garner	2254	14001	alan garner alan garner alan garner alan garner alan garner obe born 17 octob 1934 english novelist best known hi children fantasi novel hi retel tradit british folk tale hi work firmli root landscap histori folklor hi nativ counti cheshir north west england set region make use nativ cheshir dialect born work class famili congleton cheshir garner grew around nearbi town alderley edg spent much hi youth wood area known local edg gain earli interest folklor region studi manchest grammar school oxf
13286072	Algebraic number	688	4364	algebra number algebra number algebra number algebra number mathemat algebra number number root non zero polynomi one variabl ration coeffici equiv clear denomin integ coeffici number algebra said transcend almost real complex number transcend almost ha sen countabl set see properti exampl ration number express quotient two integ b b equal zero satisfi abov definit becau root follow exampl come hardi wright 1972 159 160 pp 178 179 quadrat surd irrat root quadrat polynomi integ coeffici algebra n
18567958	Automorphism	653	4336	automorph automorph automorph automorph mathemat automorph isomorph mathemat object sen symmetri object way map object preserv structur set automorph object form group call automorph group loo speak symmetri group object definit exact definit automorph depend type mathemat object question preci constitut isomorph object gener set word mean abstract branch mathemat call categori theori categori theori deal abstract object morphism object categori theori automorph endomorph e morphism object also 
546799419	Accordion	3130	20491	accordion accordion accordion accordion accordion player street histor centr quito ecuador accordion german akkordion akkord music chord concord sound accordion entri onlin etymolog dictionari box shape music instrument bellow driven free reed aerophon famili sometim colloqui refer squeezebox person play accordion call accordionist instrument play compress expand bellow press button key cau valv call pallet open allow air flow across strip brass steel call reed vibrat produc sound insid bodi acc
18771180	Artificial intelligence	4857	32017	artifici intellig artifici intellig artifici intellig artifici intellig artifici intellig ai branch comput scienc studi intellig system e softwar comput robot etc altern may defin studi design intellig agent intellig agent system perceiv environ take action maxim chanc success john mccarthi coin term 1955 defin scienc engin make intellig machin ai research highli technic speciali deepli divid subfield often fail commun divi due social cultur factor subfield grown around particular institut work 
7304691	Afro Celt Sound System	938	5637	afro celt sound system afro celt sound system afro celt sound system afro celt sound system afro celt sound system music group fuse modern electron danc rhythm trip hop techno etc tradit irish celtic west african music wa form grammi nomin produc guitarist simon emmerson consid someth world music supergroup often featur wide rang guest artist album album relea peter gabriel real world record cite second best sell band label exceed sale onli gabriel strike live perform often highlight womad conce
547866243	Ancient philosophy	2317	14660	ancient philosophi ancient philosophi ancient philosophi ancient philosophi thi page list link ancient philosophi western philosophi spread christian roman empir mark end hellenist philosophi usher begin mediev philosophi wherea eastern philosophi spread islam arab empir mark end old iranian philosophi usher begin earli islam philosophi introduct see also axial age ancient chine philosophi chine philosophi domin philosoph thought china countri within sinosph includ japan korea vietnam school tho
17175611	Anaximander	3239	20522	anaximand anaximand anaximand anaximand anaximand greek anaximandro c 610 c 546 bc wa pre socrat greek philosoph live miletu citi ionia milet modern turkey belong milesian school learn teach hi master thale succeed thale becam second master school count anaximen arguabl pythagora amongst hi pupil littl hi life work known today accord avail histor document first philosoph known written hi studi themistiu oratio 36 317 although onli one fragment hi work remain fragmentari testimoni found document 
1306352	Architect	1343	9367	architect architect architect architect architect person train licen plan design construct build practic architectur mean provid servic connect design construct build space within site surround build princip purpo human occup use http www gov ns ca legislatur legc bill 60th 1st 3rd read b115 htm etymolog architect deriv latin architectu deriv greek arkhitekton arkhi chief tekton builder e chief builder onlin etymolog term architect profess architect deci affect public safeti thu architect must u
13286072	Abbreviation	1666	10253	abbrevi abbrevi abbrevi abbrevi abbrevi latin brevi mean short shorten form word phrase usual alway consist letter group letter taken word phrase exampl word abbrevi repr abbrevi abbr abbrv abbrev strict analysi abbrevi confu contract acronym includ initi share semant phonet function though three connot term abbrevi loo parlanc abbrevi shorten ani method contract reduct size draw togeth part contract word made omit certain letter syllabl bring togeth first last letter element abbrevi may made om
87355	Aphrodite	2656	16949	aphrodit aphrodit aphrodit aphrodit aphrodit greek greek goddess love beauti pleasur procreat roman equiv goddess accord hesiod theogoni wa born cronu cut uranu genit threw sea aro sea foam aphro accord homer iliad daughter zeu dion becau beauti god fear rivalri would interrupt peac among lead war zeu marri hephaestu becau hi ugli deform wa seen threat aphrodit mani lover god men anchi play role ero psych legend later wa adoni lover hi surrog mother mani lesser said children aphrodit aphrodit al
